"user_ptr_id"	"reputation"	"gold"	"silver"	"bronze"
"100079423"	"23"	"0"	"0"	"4"
"100002226"	"83"	"0"	"0"	"3"
"100066754"	"51"	"1"	"2"	"4"
"100001056"	"1"	"1"	"1"	"3"
"100009769"	"1"	"1"	"1"	"2"
"100010031"	"16"	"0"	"0"	"3"
"100004111"	"5"	"0"	"0"	"1"
"100003164"	"1"	"0"	"0"	"0"
"100096705"	"76"	"0"	"0"	"3"
"100097498"	"1"	"0"	"0"	"1"
"100004733"	"36"	"0"	"0"	"4"
"100062865"	"107"	"0"	"0"	"1"
"100000417"	"262"	"0"	"0"	"5"
"100063403"	"3"	"0"	"0"	"1"
"100004139"	"10"	"0"	"1"	"4"
"100000673"	"16"	"0"	"0"	"2"
"100001010"	"1"	"0"	"0"	"0"
"100090168"	"12"	"0"	"0"	"1"
"100009944"	"779"	"0"	"0"	"16"
"100001064"	"1"	"0"	"0"	"1"
"100062778"	"3"	"0"	"0"	"0"
"100008936"	"17"	"0"	"1"	"4"
"100008805"	"24"	"1"	"2"	"6"
"100105026"	"16"	"0"	"0"	"2"
"100004464"	"7"	"0"	"0"	"2"
"100014525"	"2"	"0"	"0"	"1"
"100001062"	"16"	"1"	"1"	"3"
"100042463"	"3"	"0"	"0"	"0"
"100010288"	"76"	"0"	"1"	"3"
"100001035"	"62"	"0"	"2"	"7"
"100001032"	"1"	"0"	"0"	"0"
"100097538"	"1"	"0"	"0"	"0"
"100089030"	"13"	"0"	"0"	"1"
"100001031"	"1"	"0"	"0"	"1"
"100001058"	"1"	"0"	"0"	"2"
"100097490"	"18"	"0"	"0"	"1"
"100014820"	"2"	"0"	"0"	"0"
"100000552"	"2"	"0"	"0"	"1"
"100009779"	"1"	"0"	"0"	"0"
"100001493"	"27"	"0"	"0"	"3"
"100001036"	"7"	"0"	"0"	"4"
"100000120"	"16"	"0"	"0"	"4"
"100089175"	"17"	"0"	"0"	"3"
"100010257"	"16"	"0"	"0"	"2"
"100089252"	"86"	"0"	"0"	"4"
"100000327"	"16"	"1"	"1"	"3"
"100001046"	"16"	"0"	"0"	"1"
"100001105"	"1"	"0"	"0"	"2"
"100010104"	"1"	"0"	"0"	"3"
"100008862"	"1"	"0"	"0"	"2"
"100097142"	"42"	"0"	"0"	"2"
"100001044"	"1"	"0"	"0"	"0"
"100003820"	"16"	"0"	"0"	"1"
"100001047"	"1"	"0"	"0"	"1"
"100001048"	"1"	"0"	"0"	"1"
"100097170"	"127"	"0"	"0"	"3"
"100018982"	"234"	"0"	"0"	"7"
"100015236"	"20"	"1"	"1"	"2"
"100090188"	"1"	"0"	"0"	"1"
"100097578"	"2"	"0"	"0"	"0"
"100009723"	"1"	"0"	"0"	"0"
"100096698"	"77"	"0"	"0"	"2"
"100008961"	"1"	"0"	"0"	"1"
"100097575"	"1"	"0"	"0"	"0"
"100000469"	"71"	"0"	"0"	"3"
"100001109"	"16"	"0"	"0"	"1"
"100009649"	"1"	"0"	"0"	"1"
"100066822"	"3"	"0"	"1"	"1"
"100009300"	"17"	"0"	"0"	"2"
"100010239"	"11"	"1"	"2"	"2"
"100097617"	"32"	"0"	"0"	"1"
"100001043"	"1"	"0"	"0"	"0"
"100000488"	"17"	"1"	"1"	"2"
"100030328"	"3"	"0"	"0"	"0"
"100001116"	"1"	"0"	"0"	"2"
"100010108"	"1"	"0"	"0"	"1"
"100010277"	"1"	"0"	"0"	"1"
"100000799"	"46"	"0"	"1"	"4"
"100116375"	"72"	"0"	"0"	"2"
"100097618"	"2"	"0"	"0"	"1"
"100063595"	"18"	"0"	"0"	"1"
"100062322"	"29"	"0"	"0"	"2"
"100010189"	"16"	"1"	"1"	"2"
"100000387"	"41"	"0"	"0"	"1"
"100000562"	"2"	"0"	"0"	"1"
"100009217"	"1"	"0"	"1"	"1"
"100001131"	"1"	"0"	"0"	"0"
"100004149"	"202"	"3"	"6"	"11"
"100009474"	"1"	"0"	"0"	"1"
"100009171"	"2"	"0"	"0"	"1"
"100009727"	"16"	"0"	"0"	"1"
"100079469"	"17"	"0"	"0"	"3"
"100020801"	"12"	"1"	"1"	"5"
"100002503"	"967"	"0"	"5"	"29"
"100090272"	"1"	"0"	"0"	"1"
"100000636"	"46"	"0"	"0"	"3"
"100001133"	"41"	"0"	"0"	"1"
"100000342"	"16"	"0"	"1"	"2"
"100000382"	"46"	"0"	"0"	"2"
"100054927"	"2"	"0"	"0"	"1"
"100001136"	"16"	"0"	"0"	"2"
"100001140"	"1"	"0"	"0"	"1"
"100010178"	"1"	"0"	"0"	"1"
"100103453"	"91"	"0"	"0"	"2"
"100010181"	"1"	"0"	"1"	"1"
"100016898"	"1030"	"0"	"0"	"9"
"100013308"	"214"	"0"	"0"	"11"
"100018015"	"197"	"0"	"0"	"4"
"100000639"	"92"	"0"	"0"	"5"
"100003057"	"648"	"0"	"0"	"6"
"100042520"	"50"	"0"	"0"	"2"
"100001277"	"16"	"0"	"0"	"3"
"100097616"	"32"	"0"	"0"	"2"
"100097533"	"181"	"0"	"0"	"1"
"100097570"	"16"	"0"	"0"	"2"
"100008720"	"96"	"0"	"2"	"4"
"100001152"	"7"	"0"	"0"	"2"
"100000476"	"70"	"0"	"1"	"5"
"100001162"	"1"	"0"	"0"	"1"
"100090302"	"12"	"0"	"0"	"0"
"100088960"	"81"	"0"	"0"	"5"
"100060065"	"110"	"0"	"0"	"3"
"100047006"	"632"	"0"	"0"	"8"
"100051100"	"248"	"0"	"0"	"7"
"100020332"	"231"	"0"	"0"	"5"
"100009540"	"33"	"1"	"2"	"7"
"100036530"	"28"	"0"	"0"	"0"
"100000169"	"31"	"1"	"1"	"4"
"100009632"	"16"	"0"	"1"	"3"
"100053649"	"88"	"0"	"0"	"2"
"100000204"	"93"	"0"	"1"	"5"
"100010226"	"1"	"0"	"0"	"0"
"100009728"	"5"	"0"	"0"	"1"
"100001214"	"2"	"0"	"0"	"0"
"100031166"	"102"	"0"	"0"	"4"
"100060501"	"91"	"0"	"0"	"2"
"100024554"	"114"	"0"	"0"	"3"
"100064901"	"365"	"0"	"0"	"6"
"100062587"	"365"	"0"	"0"	"3"
"100001259"	"1"	"0"	"0"	"1"
"100041841"	"55"	"0"	"2"	"7"
"100090321"	"11"	"0"	"0"	"0"
"100001221"	"1"	"0"	"0"	"0"
"100000502"	"16"	"0"	"0"	"2"
"100001160"	"1"	"0"	"0"	"1"
"100090288"	"27"	"0"	"0"	"2"
"100001220"	"16"	"0"	"0"	"2"
"100001223"	"1"	"0"	"0"	"2"
"100001261"	"1"	"0"	"0"	"1"
"100010280"	"1"	"0"	"0"	"0"
"100089637"	"31"	"0"	"0"	"3"
"100117953"	"1"	"0"	"0"	"0"
"100001241"	"2"	"0"	"0"	"0"
"100001237"	"1"	"0"	"0"	"0"
"100001232"	"1"	"0"	"0"	"1"
"100007386"	"824"	"2"	"4"	"19"
"100097523"	"46"	"0"	"0"	"0"
"100090257"	"41"	"0"	"0"	"1"
"100001307"	"1"	"0"	"0"	"0"
"100009206"	"1"	"0"	"0"	"0"
"100096636"	"16"	"0"	"0"	"0"
"100003252"	"3"	"0"	"0"	"1"
"100096672"	"30"	"0"	"0"	"1"
"100009961"	"1"	"0"	"0"	"0"
"100096895"	"16"	"0"	"0"	"1"
"100097014"	"16"	"0"	"0"	"1"
"100097217"	"16"	"0"	"0"	"1"
"100097389"	"16"	"0"	"0"	"1"
"100097451"	"17"	"0"	"0"	"2"
"100097464"	"16"	"0"	"0"	"1"
"100097496"	"16"	"0"	"0"	"1"
"100001147"	"31"	"0"	"0"	"3"
"100008835"	"51"	"1"	"2"	"6"
"100009044"	"46"	"0"	"0"	"2"
"100001311"	"2"	"0"	"0"	"0"
"100001313"	"17"	"0"	"0"	"4"
"100097738"	"2"	"0"	"0"	"1"
"100097643"	"56"	"0"	"0"	"2"
"100010333"	"1"	"0"	"0"	"1"
"100096982"	"46"	"0"	"0"	"2"
"100000180"	"1"	"0"	"0"	"2"
"100001305"	"16"	"0"	"0"	"1"
"100001309"	"1"	"0"	"0"	"1"
"100096745"	"16"	"0"	"0"	"1"
"100045036"	"483"	"0"	"2"	"8"
"100097690"	"16"	"0"	"0"	"2"
"100001320"	"1"	"0"	"0"	"0"
"100096597"	"57"	"0"	"0"	"2"
"100010282"	"1"	"0"	"0"	"0"
"100008086"	"565"	"0"	"1"	"12"
"100008973"	"16"	"0"	"0"	"2"
"100009455"	"16"	"0"	"0"	"2"
"100010185"	"4"	"0"	"0"	"1"
"100010089"	"2"	"0"	"0"	"0"
"100031224"	"964"	"2"	"5"	"20"
"100009651"	"1"	"0"	"0"	"0"
"100001328"	"1"	"0"	"0"	"1"
"100001330"	"1"	"1"	"1"	"2"
"100009750"	"1"	"0"	"0"	"2"
"100009842"	"2"	"0"	"0"	"0"
"100010184"	"13"	"0"	"0"	"2"
"100010310"	"1"	"0"	"0"	"1"
"100097789"	"1"	"0"	"0"	"0"
"100001114"	"16"	"0"	"0"	"2"
"100001398"	"1"	"0"	"0"	"3"
"100009175"	"16"	"0"	"0"	"1"
"100009731"	"1"	"0"	"0"	"3"
"100000377"	"3"	"1"	"1"	"3"
"100009777"	"1"	"0"	"0"	"0"
"100001322"	"2"	"0"	"0"	"2"
"100001380"	"44"	"0"	"0"	"3"
"100010210"	"1"	"0"	"0"	"0"
"100009654"	"1"	"0"	"0"	"0"
"100001375"	"15"	"0"	"0"	"1"
"100009909"	"16"	"0"	"0"	"1"
"100004502"	"1"	"0"	"0"	"1"
"100090513"	"1"	"0"	"0"	"0"
"100010115"	"92"	"0"	"2"	"5"
"100071080"	"44"	"0"	"0"	"1"
"100009584"	"1"	"0"	"0"	"0"
"100000871"	"17"	"0"	"0"	"1"
"100001324"	"16"	"0"	"0"	"2"
"100009784"	"1"	"0"	"0"	"1"
"100009112"	"7"	"0"	"0"	"4"
"100008785"	"2"	"0"	"0"	"0"
"100001439"	"1"	"0"	"0"	"0"
"100001428"	"1"	"0"	"0"	"1"
"100016023"	"83"	"0"	"0"	"2"
"100032217"	"83"	"4"	"4"	"7"
"100001217"	"16"	"0"	"0"	"2"
"100066774"	"12"	"1"	"1"	"3"
"100001464"	"1"	"0"	"0"	"0"
"100001474"	"1"	"0"	"0"	"1"
"100016071"	"23"	"0"	"0"	"2"
"100021774"	"8"	"0"	"2"	"1"
"100089181"	"34"	"0"	"0"	"1"
"100002122"	"120"	"1"	"2"	"4"
"100066850"	"19"	"0"	"0"	"1"
"100066770"	"27"	"1"	"1"	"3"
"100001492"	"1"	"0"	"1"	"1"
"100004267"	"2"	"0"	"0"	"3"
"100001537"	"1"	"0"	"0"	"0"
"100001539"	"1"	"0"	"0"	"0"
"100090568"	"11"	"0"	"0"	"1"
"100001522"	"2"	"0"	"0"	"1"
"100009522"	"51"	"1"	"1"	"5"
"100009871"	"71"	"0"	"2"	"4"
"100010078"	"16"	"0"	"0"	"1"
"100001174"	"104"	"0"	"3"	"3"
"100090593"	"1"	"0"	"0"	"0"
"100016163"	"27"	"0"	"0"	"4"
"100118542"	"1"	"0"	"0"	"1"
"100000319"	"60"	"1"	"2"	"4"
"100000661"	"31"	"0"	"0"	"1"
"100001507"	"16"	"0"	"0"	"2"
"100001556"	"16"	"0"	"0"	"1"
"100001571"	"16"	"0"	"0"	"2"
"100009976"	"21"	"1"	"1"	"5"
"100010139"	"16"	"0"	"0"	"1"
"100001078"	"13"	"1"	"1"	"1"
"100016923"	"13"	"0"	"2"	"2"
"100000391"	"27"	"0"	"0"	"2"
"100000299"	"31"	"0"	"0"	"2"
"100001018"	"31"	"0"	"0"	"2"
"100001028"	"16"	"0"	"0"	"2"
"100001615"	"1"	"0"	"1"	"2"
"100009543"	"6"	"0"	"0"	"2"
"100010172"	"1"	"0"	"1"	"2"
"100001594"	"1"	"0"	"0"	"0"
"100001633"	"1"	"0"	"0"	"0"
"100010094"	"1"	"0"	"0"	"0"
"100017401"	"13"	"0"	"0"	"0"
"100118588"	"1"	"0"	"0"	"0"
"100008713"	"49"	"0"	"0"	"5"
"100061976"	"128"	"0"	"0"	"4"
"100017107"	"13"	"0"	"1"	"3"
"100098205"	"1"	"0"	"0"	"0"
"100001632"	"1"	"0"	"0"	"1"
"100001646"	"1"	"0"	"0"	"1"
"100001635"	"1"	"0"	"0"	"0"
"100001709"	"12"	"0"	"0"	"1"
"100009205"	"17"	"0"	"0"	"1"
"100001572"	"16"	"0"	"0"	"1"
"100001581"	"1"	"0"	"0"	"1"
"100009454"	"76"	"0"	"1"	"4"
"100009785"	"1"	"0"	"0"	"0"
"100001130"	"33"	"0"	"0"	"2"
"100010334"	"1"	"0"	"0"	"2"
"100098044"	"76"	"0"	"0"	"2"
"100012308"	"391"	"0"	"2"	"11"
"100008472"	"30"	"0"	"0"	"3"
"100088804"	"26"	"0"	"0"	"2"
"100090649"	"11"	"0"	"0"	"2"
"100097574"	"102"	"0"	"0"	"2"
"100001656"	"1"	"0"	"0"	"1"
"100090311"	"50"	"0"	"0"	"1"
"100009837"	"2"	"0"	"0"	"1"
"100000270"	"2"	"0"	"0"	"4"
"100098276"	"17"	"0"	"0"	"3"
"100059897"	"54"	"0"	"0"	"5"
"100090660"	"551"	"0"	"1"	"5"
"100001561"	"31"	"0"	"0"	"2"
"100009730"	"0"	"0"	"0"	"1"
"100001705"	"1"	"0"	"0"	"0"
"100009952"	"1"	"0"	"0"	"0"
"100000689"	"17"	"1"	"1"	"2"
"100009554"	"121"	"1"	"3"	"3"
"100000554"	"1"	"0"	"0"	"2"
"100010151"	"1"	"0"	"0"	"0"
"100003163"	"120"	"0"	"0"	"8"
"100090408"	"16"	"0"	"0"	"2"
"100015770"	"523"	"0"	"0"	"4"
"100010405"	"1"	"0"	"1"	"2"
"100090704"	"12"	"0"	"0"	"1"
"100089019"	"42"	"0"	"0"	"0"
"100009480"	"1"	"0"	"0"	"0"
"100006322"	"14"	"0"	"0"	"2"
"100098342"	"2"	"0"	"0"	"1"
"100000049"	"16"	"1"	"1"	"2"
"100001742"	"1"	"0"	"0"	"1"
"100001808"	"1"	"0"	"0"	"1"
"100001811"	"1"	"0"	"0"	"1"
"100002720"	"56"	"0"	"0"	"7"
"100096620"	"66"	"0"	"0"	"3"
"100015131"	"14"	"0"	"0"	"1"
"100063392"	"2"	"0"	"0"	"0"
"100071671"	"559"	"0"	"0"	"8"
"100000666"	"1"	"0"	"0"	"2"
"100010019"	"16"	"0"	"0"	"3"
"100001782"	"1"	"0"	"0"	"0"
"100001911"	"18"	"1"	"1"	"4"
"100001799"	"1"	"0"	"0"	"1"
"100001784"	"2"	"0"	"0"	"1"
"100010167"	"2"	"1"	"1"	"3"
"100089968"	"72"	"0"	"0"	"5"
"100090733"	"12"	"0"	"0"	"0"
"100001827"	"1"	"0"	"0"	"1"
"100010116"	"1"	"1"	"2"	"2"
"100000192"	"7"	"0"	"0"	"5"
"100071669"	"3"	"0"	"0"	"1"
"100098435"	"1"	"0"	"0"	"0"
"100090749"	"11"	"0"	"0"	"0"
"100025529"	"43"	"0"	"1"	"3"
"100089152"	"157"	"0"	"0"	"3"
"100001913"	"16"	"1"	"1"	"2"
"100008869"	"51"	"0"	"2"	"6"
"100000218"	"1"	"0"	"0"	"1"
"100001848"	"1"	"0"	"0"	"0"
"100009733"	"2"	"1"	"1"	"4"
"100065755"	"12"	"0"	"0"	"1"
"100066815"	"13"	"0"	"1"	"1"
"100005974"	"1"	"0"	"0"	"0"
"100001865"	"1"	"0"	"0"	"1"
"100001917"	"1"	"0"	"1"	"1"
"100001874"	"1"	"0"	"0"	"0"
"100090791"	"11"	"0"	"0"	"1"
"100059941"	"28"	"0"	"0"	"3"
"100061287"	"213"	"1"	"2"	"5"
"100032224"	"86"	"0"	"1"	"3"
"100010261"	"1"	"0"	"0"	"0"
"100010232"	"2"	"0"	"0"	"1"
"100090800"	"27"	"0"	"0"	"2"
"100118941"	"1"	"0"	"0"	"1"
"100016859"	"15"	"0"	"0"	"3"
"100063268"	"44"	"0"	"0"	"4"
"100098525"	"2"	"0"	"0"	"0"
"100090754"	"16"	"0"	"0"	"1"
"100090784"	"16"	"0"	"0"	"1"
"100062336"	"12"	"0"	"0"	"3"
"100009059"	"76"	"0"	"0"	"2"
"100000883"	"1"	"0"	"0"	"1"
"100000978"	"1"	"0"	"0"	"2"
"100009585"	"1"	"0"	"0"	"1"
"100009841"	"1"	"0"	"0"	"1"
"100000950"	"1"	"0"	"0"	"1"
"100001885"	"1"	"0"	"0"	"0"
"100001074"	"15"	"1"	"1"	"2"
"100001889"	"16"	"0"	"0"	"1"
"100002011"	"1"	"0"	"1"	"1"
"100001896"	"2"	"0"	"0"	"0"
"100003593"	"8"	"0"	"1"	"4"
"100089651"	"26"	"0"	"0"	"0"
"100090818"	"29"	"0"	"0"	"1"
"100089956"	"91"	"0"	"0"	"3"
"100001888"	"1"	"0"	"0"	"3"
"100001941"	"1"	"0"	"0"	"1"
"100008937"	"31"	"1"	"1"	"4"
"100066775"	"2"	"1"	"1"	"2"
"100001944"	"1"	"0"	"0"	"2"
"100009528"	"76"	"0"	"0"	"4"
"100009910"	"1"	"0"	"0"	"2"
"100014253"	"58"	"0"	"0"	"3"
"100089888"	"16"	"0"	"0"	"2"
"100041975"	"18"	"0"	"0"	"4"
"100098611"	"1"	"0"	"0"	"0"
"100097442"	"86"	"0"	"0"	"2"
"100000946"	"196"	"0"	"1"	"6"
"100002059"	"1"	"0"	"0"	"2"
"100008762"	"161"	"0"	"4"	"4"
"100008975"	"31"	"0"	"0"	"2"
"100088847"	"17"	"0"	"0"	"2"
"100010212"	"1"	"0"	"0"	"0"
"100001963"	"2"	"0"	"0"	"0"
"100071507"	"3"	"0"	"0"	"2"
"100001979"	"1"	"0"	"0"	"0"
"100001729"	"16"	"0"	"0"	"2"
"100001955"	"1"	"0"	"0"	"1"
"100001976"	"1"	"0"	"0"	"1"
"100001969"	"1"	"0"	"0"	"0"
"100090870"	"22"	"0"	"0"	"3"
"100098270"	"31"	"0"	"0"	"2"
"100010339"	"240"	"2"	"4"	"11"
"100067393"	"165"	"0"	"0"	"3"
"100062385"	"4"	"0"	"0"	"0"
"100031647"	"883"	"0"	"1"	"8"
"100001300"	"46"	"1"	"1"	"4"
"100001708"	"61"	"1"	"1"	"5"
"100001973"	"1"	"0"	"0"	"1"
"100002003"	"1"	"0"	"1"	"1"
"100002012"	"1"	"0"	"0"	"1"
"100001720"	"62"	"1"	"1"	"7"
"100014266"	"17"	"0"	"0"	"1"
"100009569"	"9"	"0"	"0"	"2"
"100000510"	"103"	"1"	"3"	"8"
"100001987"	"1"	"0"	"0"	"1"
"100001997"	"18"	"0"	"0"	"3"
"100018039"	"137"	"0"	"0"	"5"
"100008737"	"111"	"1"	"2"	"7"
"100002035"	"2"	"0"	"0"	"1"
"100009653"	"1"	"0"	"0"	"0"
"100008595"	"222"	"0"	"0"	"18"
"100089167"	"56"	"0"	"0"	"3"
"100018132"	"13"	"0"	"0"	"1"
"100040597"	"52"	"0"	"1"	"1"
"100007944"	"274"	"2"	"4"	"27"
"100011606"	"82"	"0"	"2"	"4"
"100096580"	"47"	"0"	"0"	"1"
"100097764"	"31"	"0"	"0"	"1"
"100097767"	"31"	"0"	"0"	"1"
"100097893"	"31"	"0"	"0"	"1"
"100009229"	"144"	"1"	"2"	"12"
"100062841"	"5"	"0"	"0"	"0"
"100010347"	"41"	"0"	"0"	"2"
"100010367"	"1"	"1"	"1"	"1"
"100010344"	"1"	"0"	"0"	"0"
"100009502"	"13"	"0"	"0"	"4"
"100002060"	"1"	"0"	"0"	"2"
"100002067"	"1"	"0"	"0"	"2"
"100009657"	"31"	"0"	"1"	"3"
"100089140"	"18"	"0"	"0"	"1"
"100001616"	"29"	"0"	"0"	"7"
"100090898"	"16"	"0"	"0"	"3"
"100009811"	"17"	"1"	"1"	"4"
"100010360"	"42"	"0"	"0"	"4"
"100002074"	"1"	"0"	"0"	"0"
"100010357"	"1"	"0"	"0"	"0"
"100089403"	"147"	"0"	"0"	"8"
"100089131"	"49"	"0"	"0"	"3"
"100012279"	"14"	"0"	"0"	"5"
"100097987"	"32"	"0"	"0"	"1"
"100062392"	"35"	"0"	"0"	"5"
"100070826"	"298"	"0"	"0"	"5"
"100013372"	"858"	"0"	"2"	"21"
"100002124"	"1"	"0"	"1"	"2"
"100009799"	"16"	"0"	"0"	"1"
"100010037"	"226"	"1"	"4"	"9"
"100098905"	"31"	"0"	"0"	"2"
"100001104"	"26"	"1"	"1"	"5"
"100010472"	"0"	"0"	"0"	"1"
"100010424"	"27"	"0"	"0"	"3"
"100098899"	"1"	"0"	"0"	"0"
"100010429"	"1"	"0"	"0"	"2"
"100010468"	"1"	"1"	"1"	"1"
"100000179"	"57"	"1"	"1"	"6"
"100062231"	"44"	"0"	"0"	"2"
"100014349"	"5"	"0"	"0"	"1"
"100015523"	"66"	"0"	"0"	"2"
"100002121"	"1"	"1"	"1"	"1"
"100010308"	"16"	"0"	"0"	"3"
"100002112"	"1"	"0"	"0"	"0"
"100089133"	"46"	"0"	"0"	"1"
"100013616"	"834"	"0"	"1"	"15"
"100017613"	"25"	"0"	"0"	"6"
"100008941"	"31"	"0"	"0"	"3"
"100002108"	"2"	"0"	"0"	"1"
"100002138"	"2"	"0"	"0"	"2"
"100016565"	"26"	"0"	"0"	"1"
"100063038"	"17"	"0"	"2"	"3"
"100099002"	"2"	"0"	"0"	"1"
"100097603"	"17"	"0"	"0"	"1"
"100090201"	"43"	"0"	"0"	"3"
"100091061"	"8"	"0"	"0"	"1"
"100002209"	"1"	"0"	"0"	"1"
"100008800"	"154"	"0"	"1"	"10"
"100002155"	"1"	"0"	"0"	"0"
"100091080"	"2"	"0"	"0"	"1"
"100010485"	"11"	"0"	"0"	"1"
"100060317"	"4"	"0"	"0"	"0"
"100091060"	"3"	"0"	"0"	"0"
"100009928"	"38"	"2"	"2"	"8"
"100001312"	"180"	"1"	"1"	"6"
"100001314"	"3"	"0"	"0"	"2"
"100063014"	"6"	"0"	"0"	"0"
"100091129"	"2"	"0"	"0"	"1"
"100091128"	"1"	"0"	"0"	"0"
"100091144"	"1"	"0"	"0"	"0"
"100014063"	"13"	"0"	"0"	"0"
"100000644"	"16"	"0"	"0"	"2"
"100002175"	"16"	"0"	"0"	"1"
"100002231"	"1"	"0"	"0"	"1"
"100010438"	"25"	"0"	"0"	"2"
"100002163"	"1"	"0"	"0"	"1"
"100091110"	"54"	"0"	"0"	"4"
"100089068"	"46"	"0"	"0"	"3"
"100018117"	"369"	"0"	"0"	"5"
"100063081"	"4"	"0"	"0"	"0"
"100082888"	"2"	"0"	"0"	"0"
"100010490"	"1"	"0"	"0"	"0"
"100009305"	"16"	"0"	"0"	"2"
"100091184"	"1"	"0"	"0"	"0"
"100091202"	"1"	"0"	"0"	"0"
"100091214"	"1"	"0"	"0"	"0"
"100000433"	"94"	"0"	"0"	"3"
"100028047"	"47"	"0"	"0"	"1"
"100014743"	"33"	"0"	"0"	"2"
"100061695"	"302"	"0"	"0"	"4"
"100008852"	"3"	"0"	"0"	"1"
"100010486"	"3"	"0"	"0"	"1"
"100001368"	"6"	"1"	"1"	"3"
"100009496"	"291"	"1"	"3"	"9"
"100030929"	"68"	"0"	"2"	"4"
"100004381"	"730"	"0"	"6"	"25"
"100002253"	"1"	"0"	"0"	"1"
"100000995"	"61"	"1"	"1"	"5"
"100002265"	"1"	"0"	"0"	"0"
"100063811"	"2"	"0"	"0"	"1"
"100002296"	"1"	"1"	"1"	"2"
"100002312"	"1"	"0"	"0"	"2"
"100091317"	"1"	"0"	"0"	"1"
"100063706"	"7"	"0"	"0"	"0"
"100002266"	"1"	"0"	"0"	"0"
"100010541"	"1"	"0"	"0"	"0"
"100010582"	"1"	"0"	"1"	"2"
"100016431"	"12"	"0"	"1"	"2"
"100009432"	"181"	"1"	"4"	"6"
"100002472"	"4"	"0"	"0"	"0"
"100002281"	"1"	"0"	"0"	"0"
"100001050"	"44"	"0"	"0"	"2"
"100091393"	"4"	"0"	"0"	"0"
"100025918"	"438"	"2"	"6"	"17"
"100091442"	"1"	"0"	"0"	"0"
"100091450"	"1"	"0"	"0"	"0"
"100010615"	"11"	"0"	"0"	"2"
"100001612"	"32"	"0"	"0"	"3"
"100006039"	"48"	"0"	"0"	"2"
"100010614"	"17"	"0"	"0"	"2"
"100082173"	"33"	"0"	"0"	"1"
"100033693"	"7"	"0"	"0"	"0"
"100009366"	"76"	"0"	"1"	"4"
"100063689"	"2"	"0"	"0"	"0"
"100010619"	"1"	"0"	"0"	"0"
"100002292"	"1"	"0"	"0"	"0"
"100009372"	"91"	"1"	"3"	"4"
"100010625"	"26"	"0"	"0"	"2"
"100000653"	"32"	"0"	"0"	"2"
"100002397"	"1"	"0"	"0"	"1"
"100004864"	"1"	"0"	"0"	"2"
"100010617"	"11"	"0"	"0"	"1"
"100002332"	"1"	"0"	"0"	"0"
"100032543"	"46"	"0"	"0"	"3"
"100036414"	"5"	"0"	"0"	"0"
"100023363"	"13"	"0"	"0"	"1"
"100010652"	"16"	"0"	"0"	"2"
"100012117"	"23"	"1"	"1"	"3"
"100002341"	"1"	"0"	"0"	"0"
"100002064"	"16"	"0"	"0"	"1"
"100002299"	"31"	"1"	"1"	"3"
"100006950"	"58"	"0"	"0"	"5"
"100009822"	"5"	"0"	"0"	"3"
"100002347"	"1"	"0"	"0"	"1"
"100009495"	"391"	"4"	"8"	"11"
"100010631"	"16"	"0"	"0"	"1"
"100008717"	"182"	"1"	"1"	"5"
"100059602"	"26"	"0"	"0"	"2"
"100061715"	"31"	"0"	"1"	"2"
"100006225"	"4"	"0"	"0"	"0"
"100033325"	"249"	"0"	"3"	"10"
"100062568"	"3"	"0"	"1"	"1"
"100002421"	"1"	"0"	"0"	"1"
"100009208"	"11"	"0"	"0"	"2"
"100002290"	"1"	"0"	"0"	"0"
"100002344"	"1"	"0"	"0"	"0"
"100075958"	"1"	"0"	"0"	"1"
"100000325"	"101"	"0"	"1"	"8"
"100095671"	"57"	"0"	"0"	"1"
"100017503"	"3"	"0"	"0"	"0"
"100010413"	"41"	"0"	"0"	"5"
"100075963"	"37"	"0"	"0"	"4"
"100010691"	"1"	"0"	"0"	"1"
"100075984"	"11"	"0"	"0"	"2"
"100076012"	"1"	"0"	"0"	"0"
"100033201"	"5"	"0"	"0"	"0"
"100000398"	"12"	"0"	"0"	"2"
"100002026"	"28"	"0"	"0"	"3"
"100002428"	"1"	"0"	"0"	"1"
"100010692"	"26"	"0"	"0"	"3"
"100008774"	"34"	"0"	"0"	"3"
"100002348"	"1"	"0"	"0"	"0"
"100010681"	"1"	"0"	"0"	"0"
"100037399"	"21"	"0"	"1"	"4"
"100000134"	"40"	"0"	"0"	"3"
"100024028"	"23"	"0"	"0"	"1"
"100076041"	"11"	"0"	"0"	"1"
"100076050"	"1"	"0"	"0"	"0"
"100002373"	"1"	"0"	"0"	"1"
"100009968"	"76"	"0"	"1"	"3"
"100010608"	"44"	"0"	"0"	"5"
"100010717"	"11"	"0"	"0"	"3"
"100006562"	"40"	"1"	"1"	"5"
"100022677"	"15"	"0"	"0"	"3"
"100076067"	"1"	"0"	"0"	"0"
"100059674"	"22"	"0"	"0"	"4"
"100076056"	"11"	"0"	"0"	"0"
"100076081"	"2"	"0"	"0"	"0"
"100001327"	"16"	"0"	"0"	"1"
"100066203"	"39"	"0"	"0"	"4"
"100076057"	"1"	"0"	"0"	"0"
"100076026"	"11"	"0"	"0"	"2"
"100067489"	"13"	"0"	"0"	"1"
"100000804"	"24"	"0"	"0"	"3"
"100075997"	"31"	"0"	"0"	"1"
"100007201"	"72"	"0"	"1"	"4"
"100076158"	"3"	"0"	"0"	"0"
"100002460"	"1"	"0"	"0"	"1"
